Year,DOY,Hour,IMF_Mag,Bx_GSE,By_GSE,Bz_GSE,Proton_Density,Plasma_Speed,Kp_index
2023,276,22,-6.1,4.1,-1.0,3.7,6.9,366.0,20
2023,276,23,-4.3,6.5,-0.9,6.1,6.2,373.0,20
2023,277,0,-4.2,6.2,0.7,6.2,6.5,369.0,27
2023,277,1,-6.2,5.4,0.3,5.3,6.4,354.0,27
2023,277,2,-5.9,5.4,0.2,5.2,6.6,353.0,27
2023,277,3,-5.4,5.6,1.2,5.7,5.7,343.0,23
2023,277,4,-6.2,2.8,-3.4,1.3,7.0,339.0,23
2023,277,5,-3.0,7.2,3.2,7.9,5.3,344.0,23
2023,277,6,-3.5,7.9,2.5,8.2,4.6,345.0,27
2023,277,7,-2.9,7.9,-1.0,6.4,5.5,356.0,27
2023,277,8,-4.0,5.8,2.7,6.4,4.6,343.0,27
2023,277,9,-3.5,7.0,0.7,6.3,5.3,345.0,20
2023,277,10,-3.4,6.7,-1.3,5.0,6.1,349.0,20
2023,277,11,-4.8,4.6,-2.1,2.8,8.2,344.0,20
2023,277,12,-5.3,3.8,-2.1,2.2,7.5,344.0,17
2023,277,13,-1.5,5.0,1.3,5.0,5.2,344.0,17
2023,277,14,1.9,5.4,1.9,5.7,5.3,356.0,17
2023,277,15,0.1,5.7,3.3,6.6,4.6,344.0,17
2023,277,16,-2.4,6.0,0.7,5.8,4.2,337.0,17
2023,277,17,-1.3,5.8,2.0,6.1,4.9,358.0,17
2023,277,18,-2.7,5.8,1.2,5.9,6.2,381.0,20
2023,277,19,-0.8,6.5,3.8,7.3,5.4,370.0,20
2023,277,20,-4.2,4.3,-4.7,2.9,5.2,398.0,20
2023,277,21,-4.9,4.9,-3.1,4.0,7.3,399.0,33
2023,277,22,-1.6,6.9,1.7,7.1,6.5,410.0,33
2023,277,23,-1.6,5.3,0.0,5.1,6.5,412.0,33
2023,278,0,-1.5,4.2,-1.1,3.8,6.5,414.0,40
2023,278,1,-0.8,1.6,-6.5,-0.3,5.8,427.0,40
2023,278,2,-0.2,3.3,-5.4,1.5,4.5,426.0,40
2023,278,3,-0.4,4.6,-1.2,3.9,4.3,420.0,50
2023,278,4,-1.0,3.2,-3.7,1.5,4.7,432.0,50
2023,278,5,-1.2,-1.5,-2.2,-2.3,8.3,433.0,50
2023,278,6,-2.6,-2.8,-3.3,-4.0,6.5,430.0,20
2023,278,7,-3.5,-2.5,-3.3,-3.8,5.5,426.0,20
2023,278,8,-3.7,0.7,-3.7,-1.3,5.1,427.0,20
2023,278,9,1.5,3.5,-0.5,2.7,6.1,431.0,30
2023,278,10,0.6,2.7,-1.7,1.4,3.8,421.0,30
2023,278,11,-0.5,0.7,-0.2,0.5,3.8,419.0,30
2023,278,12,-1.4,1.5,-2.9,-0.2,3.7,419.0,20
2023,278,13,1.7,0.3,2.4,1.5,3.9,419.0,20
2023,278,14,1.3,2.5,2.9,3.6,3.3,418.0,20
2023,278,15,1.5,1.9,2.1,2.6,3.1,419.0,7
2023,278,16,0.8,1.9,1.9,2.5,3.0,421.0,7
2023,278,17,0.5,3.2,0.9,3.3,3.1,425.0,7
2023,278,18,0.5,2.8,0.2,2.7,3.4,419.0,7
2023,278,19,0.2,3.3,1.7,3.6,3.7,412.0,7
2023,278,20,0.6,1.0,3.6,1.9,3.3,417.0,7
2023,278,21,1.8,1.8,2.8,2.4,3.0,435.0,20
2023,278,22,0.3,1.9,-0.6,1.7,3.9,446.0,20
2023,278,23,-1.1,0.3,1.3,0.6,8.0,486.0,20
2023,279,0,2.8,-0.6,0.5,-0.5,9.2,471.0,20
2023,279,1,0.0,-1.0,-1.4,-1.3,10.1,454.0,20
2023,279,2,-0.4,3.7,2.3,4.2,8.8,451.0,20
2023,279,3,-0.6,-1.3,1.0,-0.9,9.1,456.0,23
2023,279,4,2.9,0.7,3.0,1.8,9.2,452.0,23
2023,279,5,4.2,3.6,-0.1,3.2,9.3,451.0,23
2023,279,6,-1.9,2.6,-0.2,2.2,11.5,432.0,20
2023,279,7,3.7,0.9,3.9,2.7,13.8,435.0,20
2023,279,8,4.2,-1.6,4.1,0.7,10.6,432.0,20
2023,279,9,3.3,-2.4,2.8,-0.6,11.2,429.0,13
2023,279,10,-1.5,-0.3,-0.9,-0.7,12.1,423.0,13
2023,279,11,4.6,-3.1,2.4,-1.4,9.0,416.0,13
2023,279,12,1.9,-4.9,0.9,-3.7,9.5,423.0,13
2023,279,13,0.6,-4.1,-1.3,-4.2,10.2,416.0,13
2023,279,14,0.3,1.6,-0.9,1.0,9.3,412.0,13
2023,279,15,0.5,3.9,0.2,3.6,7.3,398.0,13
2023,279,16,1.6,-0.6,0.6,-0.3,6.5,399.0,13
2023,279,17,-0.6,6.1,3.4,6.9,4.0,404.0,13
2023,279,18,1.1,5.3,4.1,6.3,4.2,389.0,7
2023,279,19,-0.3,5.8,3.4,6.5,4.6,385.0,7
2023,279,20,-0.6,5.9,3.6,6.6,3.9,392.0,7
2023,279,21,-1.1,5.7,2.9,6.2,4.3,392.0,30
2023,279,22,-0.1,2.3,1.1,2.5,6.8,389.0,30
2023,279,23,-1.0,5.3,3.6,6.0,5.1,392.0,30
2023,280,0,-1.4,5.3,2.5,5.8,6.1,387.0,10
2023,280,1,-2.0,4.9,2.3,5.3,5.7,373.0,10
2023,280,2,-2.3,4.0,2.3,4.5,7.0,370.0,10
2023,280,3,-1.1,3.8,3.8,4.9,4.1,372.0,13
2023,280,4,-1.1,3.2,4.6,4.7,3.3,368.0,13
2023,280,5,-1.3,2.4,4.8,4.2,4.4,366.0,13
2023,280,6,-1.4,1.3,4.5,3.2,6.6,367.0,10
2023,280,7,-1.6,1.0,3.8,2.7,6.6,366.0,10
2023,280,8,-1.0,-1.4,3.6,0.6,6.9,363.0,10
2023,280,9,-1.5,-0.7,4.9,2.0,4.1,364.0,3
2023,280,10,-1.9,-0.2,5.2,2.6,3.4,361.0,3
2023,280,11,-1.2,-0.5,5.4,2.4,2.8,359.0,3
2023,280,12,-0.0,-1.3,5.0,1.5,3.8,350.0,3
2023,280,13,-1.0,-0.2,5.2,2.4,3.0,348.0,3
2023,280,14,-1.1,-0.1,5.3,2.4,2.8,349.0,3
2023,280,15,-0.9,0.9,5.3,3.1,2.4,338.0,7
2023,280,16,-1.2,1.1,5.2,3.1,2.5,340.0,7
2023,280,17,-1.2,1.0,4.7,2.6,3.0,340.0,7
2023,280,18,-0.3,2.5,2.3,3.1,4.1,326.0,17
2023,280,19,0.9,3.2,-2.1,2.5,4.9,322.0,17
2023,280,20,1.3,3.2,-3.0,2.3,3.6,314.0,17
2023,280,21,0.8,3.2,-3.2,2.3,3.4,316.0,13
2023,280,22,-0.0,2.3,-3.9,1.3,3.5,322.0,13
2023,280,23,-0.6,0.8,-4.5,-0.3,3.4,325.0,13
2023,281,0,-0.9,0.5,-4.4,-0.6,3.6,321.0,23
2023,281,1,-0.2,1.0,-4.0,-0.1,3.5,321.0,23
2023,281,2,0.7,0.5,-3.4,-0.6,5.4,314.0,23
2023,281,3,1.1,1.5,-3.2,0.3,5.2,314.0,17
2023,281,4,1.3,2.5,-2.2,1.5,6.2,319.0,17
2023,281,5,0.7,2.4,-2.4,1.2,6.7,327.0,17
2023,281,6,0.7,2.0,-2.2,0.8,8.2,323.0,20
2023,281,7,1.9,1.7,-2.9,0.1,5.5,322.0,20
2023,281,8,3.0,1.0,-4.5,-1.4,4.8,316.0,20
2023,281,9,3.7,0.5,-3.9,-1.6,5.2,312.0,13
2023,281,10,4.0,0.1,-4.1,-2.1,5.7,315.0,13
2023,281,11,3.8,-2.2,-2.0,-2.9,7.8,317.0,13
2023,281,12,4.2,-2.8,-0.7,-2.8,10.6,317.0,7
2023,281,13,4.8,-3.1,-0.6,-3.0,8.9,315.0,7
2023,281,14,5.0,-2.8,-0.4,-2.7,9.4,312.0,7
2023,281,15,4.1,-1.7,-1.0,-2.0,12.4,311.0,13
2023,281,16,4.0,-1.9,-1.1,-2.2,13.8,307.0,13
2023,281,17,4.3,-1.8,-1.3,-2.1,12.4,299.0,13
2023,281,18,4.9,-1.0,-1.2,-1.3,12.3,301.0,13
2023,281,19,3.1,0.1,-0.6,-0.1,14.9,307.0,13
2023,281,20,-0.2,-1.0,1.5,-0.6,16.2,319.0,13
2023,281,21,-0.1,-0.6,2.5,0.0,15.8,323.0,20
2023,281,22,-0.4,0.7,-0.0,0.7,19.3,324.0,20
2023,281,23,-2.7,2.5,2.1,2.9,22.2,320.0,20
2023,282,0,-3.6,2.9,0.8,3.0,18.9,326.0,20
2023,282,1,-2.5,3.1,-0.8,2.8,20.7,320.0,20
2023,282,2,-1.7,3.2,-0.3,3.0,21.2,319.0,20
2023,282,3,-1.5,2.4,-0.4,2.1,23.5,317.0,17
2023,282,4,-1.2,3.1,-0.4,2.7,23.7,317.0,17
2023,282,5,-0.9,1.7,1.1,2.0,20.4,320.0,17
2023,282,6,-1.0,1.7,-0.1,1.5,19.4,319.0,13
2023,282,7,-2.3,4.3,0.9,4.2,14.2,318.0,13
2023,282,8,1.4,3.0,-3.4,0.8,14.1,323.0,13
2023,282,9,2.0,5.0,-2.7,2.8,11.6,322.0,13
2023,282,10,1.5,4.3,-3.1,2.0,12.3,322.0,13
2023,282,11,0.5,4.6,-2.1,2.8,9.4,330.0,13
2023,282,12,0.1,4.2,-1.7,2.7,8.2,332.0,20
2023,282,13,-2.5,4.7,-0.7,3.8,5.5,329.0,20
2023,282,14,-1.3,2.4,-5.1,-0.2,5.5,336.0,20
2023,282,15,-2.3,4.1,-3.0,2.4,5.6,332.0,23
2023,282,16,-1.5,4.9,-2.9,3.4,5.6,339.0,23
2023,282,17,-1.6,5.8,-2.0,4.7,5.7,341.0,23
2023,282,18,-1.1,6.0,1.0,6.0,5.6,337.0,30
2023,282,19,-0.4,1.8,0.1,1.8,11.1,344.0,30
2023,282,20,0.2,1.7,-0.2,1.6,11.8,348.0,30
2023,282,21,0.1,0.7,0.8,0.9,11.5,350.0,13
2023,282,22,0.5,-0.6,1.3,-0.3,11.6,354.0,13
2023,282,23,0.2,-0.5,-0.6,-0.6,10.9,352.0,13
2023,283,0,1.3,-0.2,-0.4,-0.3,10.0,351.0,7
2023,283,1,0.0,0.4,0.5,0.5,8.4,345.0,7
2023,283,2,-2.3,0.6,0.2,0.6,6.9,336.0,7
2023,283,3,-1.9,-0.2,-0.6,-0.4,7.3,346.0,20
2023,283,4,1.7,1.6,-1.3,1.0,8.3,353.0,20
2023,283,5,-2.1,-1.2,0.0,-1.1,9.0,350.0,20
2023,283,6,-3.4,-1.5,1.7,-0.6,7.5,338.0,10
2023,283,7,1.9,1.2,-0.3,0.9,8.1,348.0,10
2023,283,8,-0.7,2.8,0.8,2.8,7.4,329.0,10
2023,283,9,-0.5,4.2,0.3,3.7,5.4,319.0,10
2023,283,10,-1.5,4.1,1.7,4.4,5.5,315.0,10
2023,283,11,-1.0,3.9,2.9,4.8,5.4,320.0,10
2023,283,12,-2.2,4.2,1.8,4.5,5.4,307.0,3
2023,283,13,-2.4,3.8,2.0,4.3,5.2,304.0,3
2023,283,14,-3.1,3.4,1.4,3.7,5.0,296.0,3
2023,283,15,-2.5,2.9,2.3,3.6,6.0,302.0,7
2023,283,16,-2.6,2.5,-0.4,2.1,7.4,302.0,7
2023,283,17,-2.6,2.3,-0.1,2.1,7.7,298.0,7
2023,283,18,-3.3,2.8,0.2,2.7,6.2,288.0,0
2023,283,19,-4.2,1.9,0.0,1.8,4.9,279.0,0
2023,283,20,-4.2,1.6,-0.3,1.5,4.7,277.0,0
2023,283,21,-4.0,2.0,-0.1,1.9,4.4,276.0,0
2023,283,22,-3.5,2.6,0.4,2.6,4.4,277.0,0
2023,283,23,-3.7,2.2,0.4,2.2,4.1,274.0,0
2023,284,0,-3.0,2.8,1.4,3.1,4.8,283.0,0
2023,284,1,-3.6,2.5,0.9,2.6,4.4,279.0,0
2023,284,2,-3.5,1.4,1.0,1.6,7.0,285.0,0
2023,284,3,-4.4,0.1,1.5,0.6,13.9,292.0,7
2023,284,4,-4.9,0.0,-0.8,-0.3,12.8,285.0,7
2023,284,5,-4.9,0.2,-1.2,-0.3,6.4,279.0,7
2023,284,6,-4.3,-0.4,-0.5,-0.6,8.2,286.0,7
2023,284,7,-3.9,1.3,-0.8,0.8,7.3,284.0,7
2023,284,8,-3.6,2.1,-2.8,0.4,6.6,284.0,7
2023,284,9,-3.5,2.4,-3.2,0.4,7.0,286.0,10
2023,284,10,-3.4,3.1,-2.0,1.6,8.2,289.0,10
2023,284,11,-1.2,2.2,0.5,2.1,10.4,299.0,10
2023,284,12,-1.6,1.1,1.8,1.9,10.4,297.0,7
2023,284,13,-2.7,2.0,0.2,1.8,9.2,288.0,7
2023,284,14,-2.2,1.4,-0.9,0.8,10.2,284.0,7
2023,284,15,-2.7,0.6,-2.5,-0.5,10.5,289.0,3
2023,284,16,0.2,-1.5,-0.4,-1.5,8.7,289.0,3
2023,284,17,3.8,-1.2,3.4,0.1,7.9,294.0,3
2023,284,18,3.9,-2.8,2.5,-1.9,4.6,300.0,3
2023,284,19,3.1,-4.8,-0.8,-4.8,4.6,310.0,3
2023,284,20,2.5,-4.8,-1.7,-5.1,5.5,314.0,3
2023,284,21,2.1,-3.8,-1.3,-4.0,7.9,313.0,10
2023,284,22,0.7,-3.7,-2.4,-4.1,8.6,315.0,10
2023,284,23,1.5,-2.8,-3.1,-3.4,8.0,311.0,10
2023,285,0,1.9,-3.6,-1.2,-3.8,8.3,309.0,10
2023,285,1,2.6,-3.3,-0.7,-3.4,8.1,308.0,10
2023,285,2,2.8,-3.2,-1.4,-3.5,6.1,304.0,10
2023,285,3,3.3,-3.6,-1.2,-3.8,4.6,304.0,0
2023,285,4,3.1,-3.4,-1.2,-3.6,6.0,306.0,0
2023,285,5,1.9,-3.1,-2.5,-3.9,7.3,305.0,0
2023,285,6,2.4,-2.7,-0.6,-2.7,7.7,296.0,3
2023,285,7,2.5,-2.8,-0.2,-2.5,7.4,300.0,3
2023,285,8,2.6,-3.0,0.2,-2.5,7.8,300.0,3
2023,285,9,1.9,-3.0,0.1,-2.5,8.7,300.0,3
2023,285,10,1.7,-2.6,-0.1,-2.3,9.7,297.0,3
2023,285,11,2.4,-3.9,-1.2,-4.0,6.2,304.0,3
2023,285,12,3.2,-4.3,-1.1,-4.3,5.9,303.0,0
2023,285,13,3.1,-4.7,0.5,-3.9,6.7,306.0,0
2023,285,14,3.1,-6.0,0.6,-5.1,6.3,318.0,0
2023,285,15,3.7,-4.7,2.1,-3.4,7.9,315.0,7
2023,285,16,-0.3,5.7,3.0,6.4,8.4,319.0,7
2023,285,17,-1.1,5.8,3.5,6.7,8.9,327.0,7
2023,285,18,-1.7,3.5,4.5,4.7,11.5,330.0,7
2023,285,19,-1.4,0.5,6.2,2.2,11.9,328.0,7
2023,285,20,-0.6,-3.9,4.9,-2.6,12.7,319.0,7
2023,285,21,-0.5,-3.9,5.6,-2.5,11.8,315.0,7
2023,285,22,2.6,-6.9,-0.2,-6.8,12.2,314.0,7
2023,285,23,2.9,-7.4,0.5,-7.1,12.1,316.0,7
2023,286,0,2.7,-7.4,2.6,-6.6,11.9,324.0,7
2023,286,1,2.7,-8.1,0.9,-7.6,13.0,324.0,7
2023,286,2,2.1,-6.3,1.1,-5.7,17.5,326.0,7
2023,286,3,-4.0,7.8,2.8,8.3,18.2,336.0,27
2023,286,4,0.7,3.1,-0.6,2.7,22.9,340.0,27
2023,286,5,6.2,-4.1,-8.7,-7.3,23.7,339.0,27
2023,286,6,5.2,-10.0,-5.7,-11.5,37.6,351.0,33
2023,286,7,2.0,-11.1,-0.6,-10.0,36.7,359.0,33
2023,286,8,-4.0,-10.5,2.8,-7.7,42.9,366.0,33
2023,286,9,1.9,-3.7,20.6,7.5,30.6,370.0,27
2023,286,10,2.1,-10.5,18.1,0.5,32.7,362.0,27
2023,286,11,0.0,-16.2,1.8,-12.9,29.9,361.0,27
2023,286,12,-0.7,-17.3,-14.6,-22.3,23.6,362.0,30
2023,286,13,1.7,-18.8,-0.6,-16.7,10.3,375.0,30
2023,286,14,7.2,-8.7,9.2,-3.6,11.9,394.0,30
2023,286,15,4.1,-4.2,-10.1,-8.1,12.3,365.0,37
2023,286,16,1.7,-11.9,3.5,-9.7,14.3,391.0,37
2023,286,17,1.2,-7.7,-1.9,-7.9,15.5,426.0,37
2023,286,18,5.1,-14.5,3.2,-12.8,6.8,459.0,27
2023,286,19,5.1,-13.0,5.6,-11.0,7.4,436.0,27
2023,286,20,7.1,-5.5,5.3,-4.0,9.5,440.0,27
2023,286,21,0.7,-13.0,4.7,-11.6,6.2,387.0,20
2023,286,22,3.0,-11.8,1.8,-11.1,4.2,429.0,20
2023,286,23,1.6,-5.0,0.9,-4.7,2.7,509.0,20
2023,287,0,1.6,-5.0,2.2,-4.3,2.8,500.0,13
2023,287,1,-0.9,-4.5,2.1,-3.8,2.8,521.0,13
2023,287,2,-0.8,-2.5,0.8,-2.2,2.8,533.0,13
2023,287,3,-1.8,-1.9,2.2,-1.1,2.3,541.0,10
2023,287,4,1.9,-0.7,1.6,-0.1,2.2,516.0,10
2023,287,5,-1.0,-0.8,1.3,-0.2,2.5,537.0,10
2023,287,6,-2.7,-1.3,0.3,-1.0,2.5,536.0,13
2023,287,7,-1.7,-1.0,-0.5,-1.1,2.6,525.0,13
2023,287,8,2.4,0.3,-0.4,0.1,2.7,496.0,13
2023,287,9,2.8,0.3,0.6,0.6,2.5,490.0,20
2023,287,10,1.3,-1.6,0.6,-1.1,2.5,498.0,20
2023,287,11,2.2,-1.4,-0.5,-1.5,2.7,491.0,20
2023,287,12,0.4,-2.3,0.5,-1.7,2.9,505.0,10
2023,287,13,-1.3,-2.9,-0.3,-2.7,3.4,512.0,10
2023,287,14,-1.2,-2.5,0.6,-2.0,3.4,508.0,10
2023,287,15,-0.5,-3.0,1.7,-2.0,3.5,505.0,3
2023,287,16,-2.9,-2.2,2.1,-1.2,2.8,497.0,3
2023,287,17,-2.4,-0.5,2.1,0.2,3.3,490.0,3
2023,287,18,1.8,-0.5,-1.0,-0.8,3.4,497.0,30
2023,287,19,1.6,0.4,-0.4,0.3,3.5,498.0,30
2023,287,20,-0.4,0.1,1.4,0.4,3.4,494.0,30
2023,287,21,-0.3,-1.6,-0.7,-1.7,3.1,489.0,13
2023,287,22,-0.2,0.3,0.9,0.5,3.3,486.0,13
2023,287,23,-0.9,-2.1,0.0,-2.0,3.3,480.0,13
2023,288,0,-1.7,-0.6,1.1,-0.3,3.3,475.0,0
2023,288,1,-1.9,-1.3,0.6,-1.1,2.9,468.0,0
2023,288,2,-2.3,-0.5,1.0,-0.2,2.9,463.0,0
2023,288,3,-2.1,-1.4,0.2,-1.3,2.8,458.0,0
2023,288,4,-2.0,-1.3,0.2,-1.1,2.7,453.0,0
2023,288,5,0.4,-0.5,1.4,0.1,2.8,447.0,0
2023,288,6,0.6,0.9,1.4,1.4,2.3,438.0,3
2023,288,7,1.1,0.8,1.4,1.4,2.2,428.0,3
2023,288,8,0.9,-1.0,1.6,-0.1,2.4,422.0,3
2023,288,9,0.0,-1.9,1.7,-0.8,2.4,423.0,7
2023,288,10,1.2,-0.6,0.7,-0.1,2.4,406.0,7
2023,288,11,-0.2,-1.4,0.3,-1.0,2.4,417.0,7
2023,288,12,-0.0,-2.1,0.5,-1.6,2.4,407.0,3
2023,288,13,1.0,-1.8,0.9,-1.1,2.3,396.0,3
2023,288,14,2.1,0.4,0.7,0.7,2.2,393.0,3
2023,288,15,2.4,0.4,-0.4,0.2,2.3,389.0,7
2023,288,16,2.5,0.2,-0.1,0.1,2.4,386.0,7
2023,288,17,2.7,-0.1,-0.3,-0.2,2.2,383.0,7
2023,288,18,2.8,0.0,-0.3,-0.1,2.2,379.0,10
2023,288,19,2.7,0.4,0.5,0.5,2.4,386.0,10
2023,288,20,2.9,0.4,-0.6,0.2,2.2,390.0,10
2023,288,21,2.4,0.2,-1.1,-0.1,2.4,380.0,17
2023,288,22,2.0,-0.1,-1.1,-0.3,2.9,371.0,17
2023,288,23,1.7,-1.3,-1.3,-1.6,2.9,369.0,17
2023,289,0,1.8,-1.8,-0.6,-1.9,2.8,364.0,20
2023,289,1,1.0,-2.5,-0.7,-2.6,2.9,369.0,20
2023,289,2,-0.3,-2.5,-0.3,-2.5,3.0,379.0,20
2023,289,3,0.9,-2.2,0.2,-2.0,2.9,369.0,0
2023,289,4,2.1,0.8,-0.3,0.6,2.9,366.0,0
2023,289,5,2.2,1.4,-0.4,1.1,2.8,367.0,0
2023,289,6,0.5,-0.4,0.3,-0.2,3.0,370.0,3
2023,289,7,2.4,0.6,-0.2,0.4,3.1,359.0,3
2023,289,8,3.0,-0.2,0.4,0.0,3.1,358.0,3
2023,289,9,2.5,-1.1,1.0,-0.4,3.2,346.0,3
2023,289,10,2.6,-0.0,-0.2,-0.1,3.2,354.0,3
2023,289,11,2.4,0.3,-0.4,0.1,3.2,344.0,3
2023,289,12,2.4,-0.5,0.5,-0.2,3.6,349.0,13
2023,289,13,2.6,-0.4,0.6,-0.1,3.7,347.0,13
2023,289,14,2.6,0.2,0.3,0.3,3.7,344.0,13
2023,289,15,2.1,-0.8,-0.2,-0.8,3.7,344.0,0
2023,289,16,1.4,-2.0,0.6,-1.6,3.3,344.0,0
2023,289,17,1.8,-1.7,0.4,-1.5,3.4,340.0,0
2023,289,18,1.8,-1.4,0.5,-1.2,3.5,336.0,0
2023,289,19,2.1,-1.0,1.0,-0.7,3.7,334.0,0
2023,289,20,1.9,-0.9,1.7,-0.5,3.8,334.0,0
2023,289,21,1.9,-1.2,0.9,-1.0,4.0,332.0,0
2023,289,22,2.2,-1.2,0.4,-1.1,4.0,330.0,0
2023,289,23,2.1,-1.6,-0.1,-1.6,4.0,330.0,0
2023,290,0,1.3,-2.3,-1.2,-2.5,4.0,332.0,0
2023,290,1,0.8,-2.0,-1.8,-2.4,4.4,332.0,0
2023,290,2,1.2,-2.3,-0.7,-2.4,4.1,326.0,0
2023,290,3,1.6,-2.4,0.4,-2.1,4.0,323.0,0
2023,290,4,1.8,-1.9,0.4,-1.6,4.6,324.0,0
2023,290,5,1.9,-1.7,0.6,-1.3,4.7,324.0,0
2023,290,6,2.2,-1.4,0.6,-1.0,4.6,322.0,3
2023,290,7,1.9,-1.3,1.0,-0.7,4.7,317.0,3
2023,290,8,1.7,-1.7,1.0,-1.0,4.7,312.0,3
2023,290,9,2.6,-1.6,0.3,-1.2,4.1,308.0,3
2023,290,10,2.6,-1.5,-0.5,-1.5,4.0,306.0,3
2023,290,11,2.3,-1.8,-0.6,-1.9,4.6,310.0,3
2023,290,12,2.1,-1.1,-1.4,-1.7,4.6,307.0,3
2023,290,13,2.4,-1.3,-0.1,-1.2,5.0,307.0,3
2023,290,14,1.1,-1.9,-0.8,-2.1,6.3,308.0,3
2023,290,15,1.6,-2.0,-0.7,-2.1,6.9,307.0,3
2023,290,16,2.3,-1.6,0.0,-1.5,7.4,304.0,3
2023,290,17,2.2,-1.5,0.1,-1.4,7.6,302.0,3
2023,290,18,1.9,-1.2,-0.4,-1.3,7.7,301.0,0
2023,290,19,1.5,-1.3,-0.8,-1.5,7.8,299.0,0
2023,290,20,0.9,-1.6,-0.9,-1.8,7.8,297.0,0
2023,290,21,0.2,-1.5,-1.1,-1.7,8.4,295.0,7
2023,290,22,0.4,-1.2,-1.1,-1.4,8.3,293.0,7
2023,290,23,0.0,0.2,-0.1,0.2,7.8,286.0,7
2023,291,0,-0.3,0.5,0.3,0.6,7.9,286.0,0
2023,291,1,-0.8,0.1,0.4,0.2,8.0,285.0,0
2023,291,2,-0.9,0.4,0.5,0.5,8.2,284.0,0
2023,291,3,-1.4,1.4,0.2,1.4,11.2,297.0,20
2023,291,4,-2.0,3.6,-0.1,3.3,22.2,325.0,20
2023,291,5,-2.4,4.0,-0.5,3.5,22.8,329.0,20
2023,291,6,-2.4,0.1,3.3,1.5,23.0,333.0,13
2023,291,7,-0.1,-0.5,4.8,1.8,22.6,333.0,13
2023,291,8,2.6,-4.2,2.4,-2.5,24.8,329.0,13
2023,291,9,2.7,-4.9,-2.1,-5.3,26.5,329.0,27
2023,291,10,-2.0,1.7,1.7,2.3,11.1,343.0,27
2023,291,11,-1.5,1.0,-5.0,-1.7,10.6,366.0,27
2023,291,12,-5.1,5.8,-5.8,2.2,7.4,377.0,27
2023,291,13,-7.5,5.5,3.8,6.6,6.3,386.0,27
2023,291,14,-4.2,6.8,-2.9,4.8,6.4,398.0,27
2023,291,15,-3.2,4.1,-3.5,2.3,4.7,401.0,30
2023,291,16,-6.8,4.4,-1.0,3.7,3.6,396.0,30
2023,291,17,-1.2,3.1,-2.8,2.0,6.4,434.0,30
2023,291,18,-2.6,5.5,-3.9,4.1,5.9,408.0,23
2023,291,19,-3.2,4.1,-3.3,3.1,6.1,408.0,23
2023,291,20,-4.5,3.7,-2.9,2.9,5.2,405.0,23
2023,291,21,-4.4,5.2,-1.4,4.8,5.1,395.0,20
2023,291,22,-4.4,4.6,-0.5,4.4,5.4,391.0,20
2023,291,23,-4.9,4.0,-1.4,3.6,5.1,387.0,20
2023,292,0,-2.6,6.3,-1.1,5.9,4.8,387.0,23
2023,292,1,-3.5,5.9,-0.8,5.5,3.9,381.0,23
2023,292,2,-2.3,5.6,0.3,5.5,4.8,391.0,23
2023,292,3,0.3,6.3,-1.7,5.4,5.5,395.0,33
2023,292,4,0.3,6.4,-0.3,5.9,5.4,388.0,33
2023,292,5,-0.1,6.4,-0.6,5.6,5.4,382.0,33
2023,292,6,-1.4,6.1,-1.7,4.7,6.1,374.0,13
2023,292,7,-2.5,4.5,-3.2,2.5,5.5,374.0,13
2023,292,8,-1.9,4.5,-2.8,2.5,5.4,372.0,13
2023,292,9,-1.6,5.3,-1.9,3.6,3.6,364.0,20
2023,292,10,-1.7,5.0,-2.3,3.1,3.8,368.0,20
2023,292,11,-2.2,4.9,-2.4,3.0,4.0,355.0,20
2023,292,12,-1.6,5.0,-2.2,3.3,4.4,358.0,17
2023,292,13,-1.6,5.1,-2.3,3.4,4.0,349.0,17
2023,292,14,-0.6,4.7,-3.0,2.9,3.8,345.0,17
2023,292,15,0.7,3.6,-3.5,1.9,5.3,343.0,23
2023,292,16,-1.0,4.2,-2.6,3.0,5.7,343.0,23
2023,292,17,-2.6,3.9,-0.4,3.6,6.0,341.0,23
2023,292,18,-3.4,2.9,0.6,2.9,6.2,336.0,20
2023,292,19,0.1,4.2,-1.2,3.8,7.3,330.0,20
2023,292,20,0.3,3.9,-1.0,3.6,7.9,327.0,20
2023,292,21,-2.0,3.5,-0.6,3.3,7.9,323.0,7
2023,292,22,-2.2,4.7,-0.3,4.5,7.8,318.0,7
2023,292,23,-2.9,3.5,2.3,3.9,7.7,316.0,7
2023,293,0,-0.4,4.4,-0.4,4.2,8.8,321.0,10
2023,293,1,1.2,3.8,-0.4,3.6,10.0,328.0,10
2023,293,2,2.9,3.0,1.0,3.2,9.8,336.0,10
2023,293,3,2.6,3.6,0.3,3.5,9.9,337.0,13
2023,293,4,-0.7,2.0,2.4,2.7,9.0,332.0,13
2023,293,5,-0.7,2.8,1.0,3.0,8.3,342.0,13
2023,293,6,0.4,3.1,0.8,3.1,9.7,355.0,17
2023,293,7,-1.0,4.5,0.7,4.3,9.6,350.0,17
2023,293,8,-0.9,4.7,0.0,4.1,9.9,352.0,17
2023,293,9,0.5,5.7,1.4,5.6,13.3,371.0,20
2023,293,10,1.6,4.2,3.8,5.5,16.1,373.0,20
2023,293,11,1.6,4.9,3.1,5.8,15.5,373.0,20
2023,293,12,1.0,4.1,4.7,5.9,16.4,367.0,20
2023,293,13,1.8,4.6,6.0,6.9,14.4,365.0,20
